Date,Binance_Coin,Etherume,Litecoin,Ripple,Bitcoin,Tether
12-Oct-18,9.528940201,196.727005,53.55170059,0.419115007,6274.580078,0.994102001
13-Oct-18,9.540360451,199.8410034,53.4518013,0.418877989,6285.990234,0.98804599
14-Oct-18,9.496740341,195.7149963,52.18740082,0.40328601,6290.930176,0.989570022
15-Oct-18,10.31610012,209.7039948,54.87960052,0.447315991,6596.540039,0.980138004
16-Oct-18,10.01089954,210.1199951,54.06819916,0.470252991,6596.109863,0.975152016
17-Oct-18,9.904470444,207.0829926,53.67210007,0.468196988,6544.430176,0.971225023
18-Oct-18,9.716580391,203.352005,52.52690125,0.457724988,6476.709961,0.980858028
19-Oct-18,9.766750336,203.727005,53.02009964,0.454178005,6465.410156,0.987712026
20-Oct-18,9.754630089,205.4299927,53.3628006,0.459151,6489.189941,0.983830988
21-Oct-18,9.743300438,205.1419983,52.91579819,0.456694007,6482.350098,0.983547986
22-Oct-18,9.726849556,204.0440063,52.20389938,0.453108996,6487.160156,0.983998001
23-Oct-18,9.803079605,204.3359985,52.54130173,0.462058008,6475.740234,0.987962008
24-Oct-18,9.74532032,203.852005,52.51499939,0.457237005,6495.839844,0.988611996
25-Oct-18,9.692279816,202.7189941,52.23460007,0.458052009,6476.290039,0.988790989
26-Oct-18,9.702679634,203.3289948,52.09889984,0.459288001,6474.75,0.989789009
27-Oct-18,9.654450417,204.2100067,51.93199921,0.456348002,6480.379883,0.993097007
28-Oct-18,9.666790009,205.3659973,51.9375,0.462406009,6486.390137,0.998453021
29-Oct-18,9.402620316,197.246994,49.07139969,0.441513985,6332.629883,0.996859014
30-Oct-18,9.387040138,197.5559998,49.23910141,0.444759011,6334.27002,0.996671021
31-Oct-18,9.364959717,197.3809967,49.44150162,0.44838199,6317.609863,0.988121986
1-Nov-18,9.549220085,198.871994,50.27190018,0.455722004,6377.779785,0.991720021
2-Nov-18,9.573080063,200.6349945,51.33069992,0.458685011,6388.439941,0.993501008
3-Nov-18,9.530209541,200.1860046,50.97340012,0.455666989,6361.259766,0.999432981
4-Nov-18,9.627539635,207.4859924,53.61249924,0.462691009,6376.129883,0.988708019
5-Nov-18,9.672510147,209.0910034,53.54629898,0.497411996,6419.660156,0.993175983
6-Nov-18,9.780810356,218.4519958,55.94509888,0.549080014,6461.009766,0.992796004
7-Nov-18,9.816929817,217.1829987,54.18889999,0.535706997,6530.140137,0.99326998
8-Nov-18,9.650950432,212.2310028,52.37340164,0.493508011,6453.720215,0.994333029
9-Nov-18,9.554200172,210.0740051,51.89599991,0.500667989,6385.620117,0.994831979
10-Nov-18,9.557519913,212.5330048,52.40179825,0.506698012,6409.220215,0.997179985
11-Nov-18,9.465999603,211.3399963,51.36489868,0.505913019,6411.27002,0.990462005
12-Nov-18,9.36122036,210.4179993,50.64820099,0.517165005,6371.27002,0.989148021
